"id","longitude","latitude","a_weight","b_weight","type","dp_type"
"PID.4000356",-112.267526416,33.5077764547,1607.028,535.676023,"demand point",4
"PID.4000357",-112.084728878,33.5712490178,1607.028,535.676023,"demand point",4
"PID.4000358",-112.071208101,33.4368144853,1607.028,535.676023,"demand point",4
"PID.4000359",-112.094460485,33.4574417154,1607.028,535.676023,"demand point",4
"PID.4000360",-112.070333605,33.4986239005,1607.028,535.676023,"demand point",4
"PID.4000361",-112.310820902,33.3778288818,1607.028,535.676023,"demand point",4
"PID.4000362",-111.911543207,33.4070834078,1607.028,535.676023,"demand point",4
"PID.4000363",-112.263721554,33.5373512404,1607.028,535.676023,"demand point",4
"PID.4000364",-111.842086139,33.3138747983,1607.028,535.676023,"demand point",4
"PID.4000365",-112.081486615,33.4279775318,1607.028,535.676023,"demand point",4
"PID.4000366",-112.113336229,33.6412407707,1607.028,535.676023,"demand point",4
"PID.4000367",-111.772108058,33.3783186616,1607.028,535.676023,"demand point",4
"PID.4000368",-111.926658284,33.4795854502,1607.028,535.676023,"demand point",4
"PID.4000369",-112.254485137,33.4655793702,1607.028,535.676023,"demand point",4
"PID.4000370",-111.836958842,33.4154640402,1607.028,535.676023,"demand point",4
"PID.4000371",-112.093820013,33.4543297051,1607.028,535.676023,"demand point",4
"PID.4000372",-111.926159693,33.4803572019,1607.028,535.676023,"demand point",4
"PID.4000373",-112.039693238,33.5951491582,1607.028,535.676023,"demand point",4
"PID.4000374",-112.082653647,33.5821607767,1607.028,535.676023,"demand point",4
"PID.4000375",-112.175393669,33.3770281147,1607.028,535.676023,"demand point",4
"PID.4000376",-112.030161496,33.4513478377,1607.028,535.676023,"demand point",4
"PID.4000377",-111.850630971,33.4018112933,1607.028,535.676023,"demand point",4
"PID.4000378",-112.078345389,33.4487799292,1607.028,535.676023,"demand point",4
"PID.4000379",-112.220479768,33.5090008536,1607.028,535.676023,"demand point",4
"PID.4000380",-112.012580356,33.4509912846,1607.028,535.676023,"demand point",4
"PID.4000381",-112.100011374,33.4615071585,1607.028,535.676023,"demand point",4
"PID.4000382",-112.021037692,33.4452476879,1607.028,535.676023,"demand point",4
"PID.4000383",-112.346050177,33.4348083772,1607.028,535.676023,"demand point",4
"PID.4000384",-112.074946703,33.5092504305,1607.028,535.676023,"demand point",4
"PID.4000385",-112.08705104,33.4471396969,1607.028,535.676023,"demand point",4
"PID.4000386",-111.845309598,33.4518969928,1607.028,535.676023,"demand point",4
"PID.4000387",-112.091288568,33.4507939569,1607.028,535.676023,"demand point",4
"PID.4000388",-111.880702175,33.5794633488,1607.028,535.676023,"demand point",4
"PID.4000389",-112.275849747,33.537551143,1607.028,535.676023,"demand point",4
"PID.4000390",-112.031895587,33.3792438762,1607.028,535.676023,"demand point",4
"PID.4000391",-112.256415462,33.6512925317,1607.028,535.676023,"demand point",4
"PID.4000392",-111.863992017,33.4302986944,1607.028,535.676023,"demand point",4
"PID.4000393",-112.088481184,33.4452703803,1607.028,535.676023,"demand point",4
"PID.4000394",-112.120243208,33.4412521817,1607.028,535.676023,"demand point",4
"PID.4000395",-112.015313195,33.6556354022,1607.028,535.676023,"demand point",4
"PID.4000396",-112.233710742,33.4211033397,1607.028,535.676023,"demand point",4
"PID.4000397",-112.088481184,33.4452703803,1607.028,535.676023,"demand point",4
"PID.4000398",-112.078751458,33.4879383227,1607.028,535.676023,"demand point",4
"PID.4000399",-112.082333739,33.4219621295,1607.028,535.676023,"demand point",4
"PID.4000400",-111.581359481,33.4054256242,1607.028,535.676023,"demand point",4
"PID.4000401",-112.061644155,33.4935805339,1607.028,535.676023,"demand point",4
"PID.4000402",-112.182451453,33.5405178716,1607.028,535.676023,"demand point",4
"PID.4000403",-112.221355949,33.4787894924,1607.028,535.676023,"demand point",4
"PID.4000404",-112.340476315,33.4437560163,1607.028,535.676023,"demand point",4
"PID.4000405",-112.091460238,33.4543534362,1607.028,535.676023,"demand point",4
"PID.4000406",-112.151882514,33.4549329528,1607.028,535.676023,"demand point",4
"PID.4000407",-112.138776843,33.4695751765,1607.028,535.676023,"demand point",4
"PID.4000408",-111.987143877,33.4483062358,1607.028,535.676023,"demand point",4
"PID.4000409",-112.160722252,33.3774756146,1607.028,535.676023,"demand point",4
"PID.4000410",-111.939982805,33.3925320717,1607.028,535.676023,"demand point",4
"PID.4000411",-112.098574274,33.5388239806,1607.028,535.676023,"demand point",4
"PID.4000412",-112.113093411,33.4711830091,1607.028,535.676023,"demand point",4
"PID.4000413",-111.771925308,33.4239902286,1607.028,535.676023,"demand point",4
"PID.4000414",-112.117067944,33.4839186308,1607.028,535.676023,"demand point",4
"PID.4000415",-112.169589096,33.466370207,1607.028,535.676023,"demand point",4
"PID.4000416",-112.169089045,33.3792646742,1607.028,535.676023,"demand point",4
"PID.4000417",-112.004220157,33.4804599931,1607.028,535.676023,"demand point",4
"PID.4000418",-111.838861983,33.4246539313,1607.028,535.676023,"demand point",4
"PID.4000419",-112.119077073,33.6113460708,1607.028,535.676023,"demand point",4
"PID.4000420",-111.838063516,33.415405337,1607.028,535.676023,"demand point",4
"PID.4000421",-111.98001161,33.4647085191,1607.028,535.676023,"demand point",4
"PID.4000422",-112.272032373,33.5974804022,1607.028,535.676023,"demand point",4
"PID.4000423",-112.101759765,33.5380102234,1607.028,535.676023,"demand point",4
"PID.4000424",-112.116852239,33.5819738671,1607.028,535.676023,"demand point",4
"PID.4000425",-112.168809556,33.4677536902,1607.028,535.676023,"demand point",4
"PID.4000426",-112.084898457,33.4953012122,1607.028,535.676023,"demand point",4
"PID.4000427",-112.119677739,33.4859880873,1607.028,535.676023,"demand point",4
"PID.4000428",-112.117116522,33.473322375,1607.028,535.676023,"demand point",4
"PID.4000429",-112.060146587,33.406442539,1607.028,535.676023,"demand point",4
"PID.4000430",-112.237669273,33.5223388243,1607.028,535.676023,"demand point",4
"PID.4000431",-112.315138446,33.4785983547,1607.028,535.676023,"demand point",4
"PID.4000432",-112.1176781,33.5565213857,1607.028,535.676023,"demand point",4
"PID.4000433",-111.833596322,33.407554758,1607.028,535.676023,"demand point",4
"PID.4000434",-111.958647707,33.3506445977,1607.028,535.676023,"demand point",4
"PID.4000435",-112.134116411,33.581961243,1607.028,535.676023,"demand point",4
"PID.4000436",-112.20298811,33.445939625,1607.028,535.676023,"demand point",4
"PID.4000437",-112.106275409,33.4964158466,1607.028,535.676023,"demand point",4
"PID.4000438",-112.0881488,33.4460633121,1607.028,535.676023,"demand point",4
"PID.4000439",-112.086554955,33.4453436121,1607.028,535.676023,"demand point",4
"PID.4000440",-111.924834186,33.4919440938,1607.028,535.676023,"demand point",4
"PID.4000441",-112.074262047,33.4532082189,1607.028,535.676023,"demand point",4
"PID.4000442",-112.080514133,33.462323323,1607.028,535.676023,"demand point",4
"PID.4000443",-111.975031897,33.3147864051,1607.028,535.676023,"demand point",4
"PID.4000444",-111.821345964,33.4237761,1607.028,535.676023,"demand point",4
"PID.4000445",-112.135101772,33.5672550638,1607.028,535.676023,"demand point",4
"PID.4000446",-112.108506376,33.4950328021,1607.028,535.676023,"demand point",4
"PID.4000447",-112.152592127,33.5364633659,1607.028,535.676023,"demand point",4
"PID.4000448",-112.120193606,33.5988014651,1607.028,535.676023,"demand point",4
"PID.4000449",-111.960274864,33.3674671901,1607.028,535.676023,"demand point",4
"PID.4000450",-111.906557455,33.3926635374,1607.028,535.676023,"demand point",4
"PID.4000451",-112.138758115,33.3765898119,1607.028,535.676023,"demand point",4
"PID.4000452",-112.298551406,33.5078206458,1607.028,535.676023,"demand point",4
"PID.4000453",-112.047614419,33.4071708318,1607.028,535.676023,"demand point",4
"PID.4000454",-112.111473478,33.5345022531,1607.028,535.676023,"demand point",4
"PID.4000455",-112.577785836,33.3695660472,1607.028,535.676023,"demand point",4
"PID.4000456",-112.134340729,33.5385403201,1607.028,535.676023,"demand point",4
"PID.4000457",-112.094809223,33.4505066834,1607.028,535.676023,"demand point",4
"PID.4000458",-112.070436338,33.6415251101,1607.028,535.676023,"demand point",4
"PID.4000459",-112.065152987,33.4814702628,1607.028,535.676023,"demand point",4
"PID.4000460",-112.170559068,33.3989686948,1607.028,535.676023,"demand point",4
"PID.4000461",-112.081530375,33.5772103562,1607.028,535.676023,"demand point",4
"PID.4000462",-112.118200408,33.5880300291,1607.028,535.676023,"demand point",4
"PID.4000463",-112.072568954,33.4493214431,1607.028,535.676023,"demand point",4
"PID.4000464",-112.088115089,33.4460085371,1607.028,535.676023,"demand point",4
"PID.4000465",-112.272470792,33.5443819252,1607.028,535.676023,"demand point",4
"PID.4000466",-111.930474759,33.4380014075,1607.028,535.676023,"demand point",4
"PID.4000467",-111.879924675,33.3721846485,1607.028,535.676023,"demand point",4
"PID.4000468",-112.098058002,33.6556415331,1607.028,535.676023,"demand point",4
"PID.4000469",-112.091631816,33.4561727987,1607.028,535.676023,"demand point",4
"PID.4000470",-111.966100734,33.361313908,1607.028,535.676023,"demand point",4
"PID.4000471",-112.081982564,33.6485566323,1607.028,535.676023,"demand point",4
"PID.4000472",-111.832267561,33.3589016225,1607.028,535.676023,"demand point",4
"PID.4000473",-111.897428585,33.4294108108,1607.028,535.676023,"demand point",4
"PID.4000474",-112.136200106,33.4872435823,1607.028,535.676023,"demand point",4
"PID.4000475",-112.106137282,33.43157078,1607.028,535.676023,"demand point",4
"PID.4000476",-111.641120364,33.4347452952,1607.028,535.676023,"demand point",4
"PID.4000477",-112.154669673,33.4732825648,1607.028,535.676023,"demand point",4
"PID.4000478",-112.107042686,33.6108618494,1607.028,535.676023,"demand point",4
"PID.4000479",-111.966338872,33.3727273672,1607.028,535.676023,"demand point",4
"PID.4000480",-112.088481184,33.4452703803,1607.028,535.676023,"demand point",4
"PID.4000481",-112.340463638,33.4610786816,1607.028,535.676023,"demand point",4
"PID.4000482",-112.308051494,33.5962855896,1607.028,535.676023,"demand point",4
"PID.4000483",-112.026953117,33.4107646248,1607.028,535.676023,"demand point",4
"PID.4000484",-112.116477149,33.4996767884,1607.028,535.676023,"demand point",4
"PID.4000485",-112.09762581,33.6229848191,1607.028,535.676023,"demand point",4
"PID.4000486",-112.077112374,33.4485077635,1607.028,535.676023,"demand point",4
"PID.4000487",-111.899389981,33.4942872202,1607.028,535.676023,"demand point",4
"PID.4000488",-112.169452118,33.4808519134,1607.028,535.676023,"demand point",4
"PID.4000489",-111.908319812,33.4799431069,1607.028,535.676023,"demand point",4
"PID.4000490",-112.099890892,33.509625557,1607.028,535.676023,"demand point",4
"PID.4000491",-112.128405787,33.441564139,1607.028,535.676023,"demand point",4
"PID.4000492",-111.964425466,33.3830974189,1607.028,535.676023,"demand point",4
"PID.4000493",-112.094999197,33.5826075299,1607.028,535.676023,"demand point",4
"PID.4000494",-112.085225246,33.44458926,1607.028,535.676023,"demand point",4
"PID.4000495",-112.162120681,33.6138952902,1607.028,535.676023,"demand point",4
"PID.4000496",-112.114934528,33.4515604613,1607.028,535.676023,"demand point",4
"PID.4000497",-112.094833693,33.4522531214,1607.028,535.676023,"demand point",4
"PID.4000498",-112.065212576,33.4599644729,1607.028,535.676023,"demand point",4
"PID.4000499",-112.064986528,33.6381210991,1607.028,535.676023,"demand point",4
"PID.4000500",-112.088133718,33.4481762803,1607.028,535.676023,"demand point",4
"PID.4000501",-112.117894425,33.4798917323,1607.028,535.676023,"demand point",4
"PID.4000502",-112.037938265,33.5968614829,1607.028,535.676023,"demand point",4
"PID.4000503",-112.090805889,33.58255258,1607.028,535.676023,"demand point",4
"PID.4000504",-112.148002739,33.5111220116,1607.028,535.676023,"demand point",4
"PID.4000505",-112.08246752,33.4293793511,1607.028,535.676023,"demand point",4
"PID.4000506",-112.055501976,33.5717504623,1607.028,535.676023,"demand point",4
"PID.4000507",-112.176960114,33.5109143161,1607.028,535.676023,"demand point",4
"PID.4000508",-111.842595073,33.4169675613,1607.028,535.676023,"demand point",4
"PID.4000509",-112.336803184,33.6103879897,1607.028,535.676023,"demand point",4
"PID.4000510",-111.991840166,33.480153383,1607.028,535.676023,"demand point",4
"PID.4000511",-111.962454854,33.396377959,1607.028,535.676023,"demand point",4
"PID.4000512",-112.36225086,33.6392521231,1607.028,535.676023,"demand point",4
"PID.4000513",-112.157927522,33.4800971185,1607.028,535.676023,"demand point",4
"PID.4000514",-112.031272536,33.6324173982,1607.028,535.676023,"demand point",4
"PID.4000515",-112.118877726,33.4799093327,1607.028,535.676023,"demand point",4
"PID.4000516",-112.21934654,33.4813869416,1607.028,535.676023,"demand point",4
"PID.4000517",-112.235786809,33.6639948792,1607.028,535.676023,"demand point",4
"PID.4000518",-112.088127056,33.4470758991,1607.028,535.676023,"demand point",4
"PID.4000519",-112.075043746,33.479359284,1607.028,535.676023,"demand point",4
"PID.4000520",-111.953189592,33.7965280692,1607.028,535.676023,"demand point",4
"PID.4000521",-112.097685451,33.4406370666,1607.028,535.676023,"demand point",4
"PID.4000522",-112.127535171,33.4516302588,1607.028,535.676023,"demand point",4
"PID.4000523",-111.89202891,33.3929593622,1607.028,535.676023,"demand point",4
"PID.4000524",-112.11698851,33.5530950858,1607.028,535.676023,"demand point",4
"PID.4000525",-112.078944728,33.4471252195,1607.028,535.676023,"demand point",4
"PID.4000526",-112.203616888,33.4942558908,1607.028,535.676023,"demand point",4
"PID.4000527",-112.167687467,33.4668048944,1607.028,535.676023,"demand point",4
"PID.4000528",-112.1195421,33.5530983209,1607.028,535.676023,"demand point",4
"PID.4000529",-112.01724078,33.4549384747,1607.028,535.676023,"demand point",4
"PID.4000530",-112.073816032,33.4471613593,1607.028,535.676023,"demand point",4
"PID.4000531",-112.029679858,33.6421398789,1607.028,535.676023,"demand point",4
"PID.4000532",-111.825639731,33.413636945,1607.028,535.676023,"demand point",4
"PID.4000533",-111.782599056,33.4154120401,1607.028,535.676023,"demand point",4
"PID.4000534",-111.615359206,33.4182407563,1607.028,535.676023,"demand point",4
"PID.4000535",-112.060868472,33.5104068276,1607.028,535.676023,"demand point",4
"PID.4000536",-112.201156332,33.4520028873,1607.028,535.676023,"demand point",4
"PID.4000537",-112.059492155,33.40634164,1607.028,535.676023,"demand point",4
"PID.4000538",-112.013879113,33.4510113965,1607.028,535.676023,"demand point",4
"PID.4000539",-112.102999136,33.5098965873,1607.028,535.676023,"demand point",4
"PID.4000540",-112.013769919,33.627135723,1607.028,535.676023,"demand point",4
"PID.4000541",-112.073230324,33.4508849135,1607.028,535.676023,"demand point",4
"PID.4000542",-112.168965776,33.3769523703,1607.028,535.676023,"demand point",4
"PID.4000543",-112.253853906,33.4808877986,1607.028,535.676023,"demand point",4
"PID.4000544",-112.100726557,33.4508512552,1607.028,535.676023,"demand point",4
"PID.4000545",-112.030832793,33.3787033227,1607.028,535.676023,"demand point",4
"PID.4000546",-112.098385957,33.5744896106,1607.028,535.676023,"demand point",4
"PID.4000547",-112.085055817,33.4474553052,1607.028,535.676023,"demand point",4
"PID.4000548",-112.059945316,33.4767901683,1607.028,535.676023,"demand point",4
"PID.4000549",-112.259668395,33.4650319923,1607.028,535.676023,"demand point",4
"PID.4000550",-112.175792707,33.6320721426,1607.028,535.676023,"demand point",4
"PID.4000551",-112.124076526,33.4948966654,1607.028,535.676023,"demand point",4
"PID.4000552",-111.99629259,33.392061618,1607.028,535.676023,"demand point",4
"PID.4000553",-112.082333739,33.4219621295,1607.028,535.676023,"demand point",4
"PID.4000554",-112.098037229,33.4394795459,1607.028,535.676023,"demand point",4
"PID.4000555",-112.220479768,33.5090008536,1607.028,535.676023,"demand point",4
"PID.4000556",-111.912952742,33.4219461241,1607.028,535.676023,"demand point",4
"PID.4000557",-112.168665709,33.5963611307,1607.028,535.676023,"demand point",4
"PID.4000558",-112.153565517,33.5537107457,1607.028,535.676023,"demand point",4
"PID.4000559",-112.085974999,33.4453475287,1607.028,535.676023,"demand point",4
"PID.4000560",-111.921705053,33.3906774848,1607.028,535.676023,"demand point",4
"PID.4000561",-112.087005972,33.4460152251,1607.028,535.676023,"demand point",4
"PID.4000562",-112.113123331,33.5236347527,1607.028,535.676023,"demand point",4
"PID.4000563",-112.100105003,33.4469981531,1607.028,535.676023,"demand point",4
