"id","longitude","latitude","address","type"
"FaID.1120",-112.06725371,33.650648973,"18030 N 7TH ST PHOENIX AZ 85022","candidate location"
"FaID.1121",-112.141824563,33.6550076231,"3824 W UNION HILLS DR GLENDALE AZ 85308","candidate location"
"FaID.1122",-112.031776993,33.5187307573,"5604 N 24TH ST PHOENIX AZ 85016","candidate location"
"FaID.1123",-111.917526328,33.2986648212,"209 S STELLAR PKWY CHANDLER AZ 85226","candidate location"
"FaID.1124",-111.797544768,33.5876423915,"11180 N 132ND ST SCOTTSDALE AZ 85259","candidate location"
"FaID.1125",-111.922339286,33.5791717805,"7370 E GOLD DUST AVE SCOTTSDALE AZ 85258","candidate location"
"FaID.1126",-111.796172384,33.293776068,"2626 E PECOS RD CHANDLER AZ 85225","candidate location"
"FaID.1127",-112.350760662,33.6584825933,"19051 N R H JOHNSON BLVD SUN CITY WEST AZ 85375","candidate location"
"FaID.1128",-112.019637996,33.2975014987,"2955 E FRYE RD PHOENIX AZ 85048","candidate location"
"FaID.1129",-112.117621312,33.5497230955,"7704 N 27TH AVE PHOENIX AZ 85051","candidate location"
"FaID.1130",-112.064433911,33.4035773854,"4635 S 7TH ST PHOENIX AZ 85040","candidate location"
"FaID.1131",-112.099987372,33.5276444671,"6150 N 19TH AVE PHOENIX AZ 85015","candidate location"
"FaID.1132",-111.988961201,33.7556244759,"29811 N TATUM BLVD CAVE CREEK AZ 85331","candidate location"
"FaID.1133",-112.400631283,33.6546342881,"15820 W CLEARVIEW BLVD SURPRISE AZ 85374","candidate location"
"FaID.1134",-111.81432694,33.4303701217,"761 E KINO DR MESA AZ 85203","candidate location"
"FaID.1135",-111.87517431,33.6001508581,"9565 E LARKSPUR DR SCOTTSDALE AZ 85260","candidate location"
"FaID.1136",-112.170850382,33.6986143667,"5104 W PINNACLE PEAK RD GLENDALE AZ 85310","candidate location"
"FaID.1137",-112.004530667,33.5168466608,"3539 E STANFORD DR PARADISE VALLEY AZ 85253","candidate location"
"FaID.1138",-111.84243444,33.2555477629,"3500 S ARIZONA AVE CHANDLER AZ 85248","candidate location"
"FaID.1139",-111.910590822,33.3657504043,"1800 E LIBRA DR TEMPE AZ 85283","candidate location"
"FaID.1140",-111.903355129,33.3634899137,"1945 E GUADALUPE RD TEMPE AZ 85283","candidate location"
"FaID.1141",-111.852666365,33.4278546018,"710 N WESTWOOD MESA AZ 85201","candidate location"
"FaID.1142",-111.770503246,33.4383507153,"1245 N LINDSAY RD MESA AZ 85213","candidate location"
"FaID.1143",-112.045809186,33.4654696306,"1641 E MCDOWELL RD PHOENIX AZ 85006","candidate location"
"FaID.1144",-111.909810045,33.3934788798,"1744 E SOUTHERN AVE TEMPE AZ 85282","candidate location"
"FaID.1145",-112.069072881,33.4734389791,"2301 N 3RD ST PHOENIX AZ 85004","candidate location"
"FaID.1146",-112.074719167,33.5308263906,"31 W MARYLAND AVE PHOENIX AZ 85013","candidate location"
"FaID.1147",-112.19461524,33.6429161826,"17417 N 63RD AVE GLENDALE AZ 85308","candidate location"
"FaID.1148",-112.087011916,33.5743740167,"9636 N 11TH AVE PHOENIX AZ 85021","candidate location"
"FaID.1149",-111.946466493,33.3079670217,"6135 W DETROIT ST CHANDLER AZ 85226","candidate location"
"FaID.1150",-112.212608084,33.4903846595,"3630 N 71ST AVE PHOENIX AZ 85033","candidate location"
"FaID.1151",-111.772492256,33.3434913415,"339 S LINDSAY RD GILBERT AZ 85296","candidate location"
"FaID.1152",-112.02453605,33.5724950304,"9425 N 26TH ST PHOENIX AZ 85028","candidate location"
"FaID.1153",-112.303442475,33.5947324635,"12030 N 113TH AVE YOUNGTOWN AZ 85363","candidate location"
"FaID.1154",-111.980827456,33.5817116689,"4633 E SHEA BLVD PHOENIX AZ 85028","candidate location"
"FaID.1155",-111.959146129,33.5821977955,"5631 E SHEA BLVD SCOTTSDALE AZ 85254","candidate location"
"FaID.1156",-112.07446068,33.5170260031,"5510 N CENTRAL AVE PHOENIX AZ 85012","candidate location"
"FaID.1157",-111.927646164,33.3021120732,"10 S TWELVE OAKS BLVD CHANDLER AZ 85226","candidate location"
"FaID.1158",-111.593301481,33.3735062085,"11214 E LAGUNA AZUL CIR MESA AZ 85209","candidate location"
"FaID.1159",-111.878630963,33.2886140058,"1150 S DOBSON RD CHANDLER AZ 85286","candidate location"
"FaID.1160",-111.905052789,33.396104389,"1881 E DEL RIO DR TEMPE AZ 85282","candidate location"
"FaID.1161",-111.830008518,33.4232386097,"430 N LEWIS MESA AZ 85201","candidate location"
"FaID.1162",-112.068787676,33.4647289821,"1419 N 3RD ST PHOENIX AZ 85004","candidate location"
"FaID.1163",-112.079350195,33.43144966,"350 W MOHAVE ST PHOENIX AZ 85003","candidate location"
"FaID.1164",-111.922673941,33.8225716907,"37002 N SIDEWINDER RD CAREFREE AZ 85377","candidate location"
"FaID.1165",-112.079664994,33.524163593,"340 W BETHANY HOME RD PHOENIX AZ 85013","candidate location"
"FaID.1166",-112.321916671,33.6159564486,"12145 NW GRAND AVE EL MIRAGE AZ 85335","candidate location"
"FaID.1167",-112.037779681,33.3884390056,"2011 E SAINT CATHERINE AVE PHOENIX AZ 85042","candidate location"
"FaID.1168",-112.087642266,33.5379826707,"6846 N 11TH AVE PHOENIX AZ 85013","candidate location"
"FaID.1169",-111.784457351,33.3505628062,"14 N COTTONWOOD DR GILBERT AZ 85234","candidate location"
"FaID.1170",-112.297807373,33.5842341981,"11025 N 111TH AVE SUN CITY AZ 85351","candidate location"
"FaID.1171",-112.355380638,33.6595755941,"19424 N R H JOHNSON BLVD SUN CITY WEST AZ 85375","candidate location"
"FaID.1172",-112.216698492,33.5096090485,"7310 W CAMELBACK RD GLENDALE AZ 85303","candidate location"
"FaID.1173",-112.110891085,33.3507567096,"2333 W SUNRISE DR PHOENIX AZ 85041","candidate location"
"FaID.1174",-112.062676594,33.5743621244,"804 E PURDUE AVE PHOENIX AZ 85020","candidate location"
"FaID.1175",-111.908829563,33.4172712334,"1101 S MCCLINTOCK DR TEMPE AZ 85281","candidate location"
"FaID.1176",-111.860050105,33.4262041636,"611 N STEWART MESA AZ 85201","candidate location"
"FaID.1177",-112.008712074,33.63577559,"16415 N 33RD WAY PHOENIX AZ 85032","candidate location"
"FaID.1178",-111.874067599,33.798682181,"34575 N LEGEND TRAIL PKWY SCOTTSDALE AZ 85262","candidate location"
"FaID.1179",-112.237932726,33.580827179,"10510 N 83RD AVE PEORIA AZ 85345","candidate location"
"FaID.1180",-111.893043119,33.6437796527,"8600 E ANDERSON DR SCOTTSDALE AZ 85255","candidate location"
"FaID.1181",-111.810576086,33.4353564384,"933 E BROWN RD MESA AZ 85203","candidate location"
"FaID.1182",-112.01700837,33.4764860142,"2541 N 30TH ST PHOENIX AZ 85008","candidate location"
"FaID.1183",-112.097625791,33.6229848227,"15025 N 19TH AVE PHOENIX AZ 85023","candidate location"
"FaID.1184",-112.237872049,33.5777918776,"10220 N 83RD AVE PEORIA AZ 85345","candidate location"
"FaID.1185",-111.979077937,33.653913672,"18404 N TATUM BLVD PHOENIX AZ 85032","candidate location"
"FaID.1186",-112.028167405,33.6325608989,"16027 N 25TH ST PHOENIX AZ 85032","candidate location"
"FaID.1187",-112.343857856,33.4355310147,"522 E WESTERN AVE AVONDALE AZ 85323","candidate location"
"FaID.1188",-112.385821626,33.6410288143,"15094 W HERITAGE OAK WAY SURPRISE AZ 85374","candidate location"
"FaID.1189",-112.219787452,33.5847972798,"7449 W DESERT COVE AVE PEORIA AZ 85345","candidate location"
"FaID.1190",-111.930830238,33.5232575319,"6947 E MCDONALD DR PARADISE VALLEY AZ 85253","candidate location"
"FaID.1191",-112.359489703,33.4485741461,"190 N LITCHFIELD RD GOODYEAR AZ 85338","candidate location"
"FaID.1192",-111.753694091,33.4668322751,"3558 E MCDOWELL RD MESA AZ 85213","candidate location"
"FaID.1193",-112.063853089,33.4479132663,"20 S 8TH ST PHOENIX AZ 85034","candidate location"
"FaID.1194",-112.205806013,33.6814225264,"6801 W DEER VALLEY RD GLENDALE AZ 85308","candidate location"
"FaID.1195",-112.012747519,33.6329056976,"16033 N 32ND ST PHOENIX AZ 85032","candidate location"
"FaID.1196",-112.075574765,33.4333631525,"1418 S 1ST AVE PHOENIX AZ 85003","candidate location"
"FaID.1197",-111.911639481,33.3513894934,"1773 E MCNAIR DR TEMPE AZ 85283","candidate location"
"FaID.1198",-112.090001747,33.476638966,"2605 N 15TH AVE PHOENIX AZ 85007","candidate location"
"FaID.1199",-112.065782995,33.5325032726,"6530 N 7TH ST PHOENIX AZ 85014","candidate location"
"FaID.1200",-112.023299228,33.6557902516,"2740 E UNION HILLS DR PHOENIX AZ 85050","candidate location"
"FaID.1201",-112.150859817,33.5408798439,"7121 N 43RD AVE PHOENIX AZ 85051","candidate location"
"FaID.1202",-111.927871368,33.3060161315,"4950 W CHANDLER BLVD CHANDLER AZ 85226","candidate location"
"FaID.1203",-112.01284971,33.6163722899,"14201 N 32ND ST PHOENIX AZ 85032","candidate location"
"FaID.1204",-111.895269765,33.4813670025,"8600 E THOMAS RD SCOTTSDALE AZ 85251","candidate location"
"FaID.1205",-111.864809161,33.4871060772,"10005 E OSBORN RD SCOTTSDALE AZ 85256","candidate location"
"FaID.1206",-112.104832849,33.6369153485,"16612 N 21ST AVE PHOENIX AZ 85023","candidate location"
"FaID.1207",-112.158668076,33.4808978789,"4650 W THOMAS RD PHOENIX AZ 85031","candidate location"
"FaID.1208",-112.091901634,33.4525212282,"338 N 15TH AVE PHOENIX AZ 85007","candidate location"
"FaID.1209",-111.687001781,33.3856018891,"6650 E SUPERSTITION SPRINGS BLVD MESA AZ 85206","candidate location"
"FaID.1210",-111.953315874,33.3408271715,"8201 S HARDY DR TEMPE AZ 85284","candidate location"
"FaID.1211",-111.938442971,33.4235384729,"34 E 7TH ST TEMPE AZ 85281","candidate location"
"FaID.1212",-111.926760363,33.4755292203,"2500 N SCOTTSDALE RD SCOTTSDALE AZ 85257","candidate location"
"FaID.1213",-111.778221722,33.2135661555,"6360 S MOUNTAIN BLVD CHANDLER AZ 85249","candidate location"
"FaID.1214",-112.278879672,33.5958377506,"12202 N 101ST AVE SUN CITY AZ 85351","candidate location"
"FaID.1215",-111.881014008,33.3807043724,"2300 W JAVELINA AVE MESA AZ 85202","candidate location"
"FaID.1216",-111.886247085,33.6999115412,"9050 E PINNACLE PEAK RD SCOTTSDALE AZ 85255","candidate location"
"FaID.1217",-111.7182165,33.6025788905,"16800 E PAUL NORDIN PKWY FOUNTAIN HILLS AZ 85268","candidate location"
"FaID.1218",-112.35002373,33.4388672945,"318 N CENTRAL AVE AVONDALE AZ 85323","candidate location"
"FaID.1219",-112.301430045,33.5944110489,"12033 N CLUBHOUSE SQ YOUNGTOWN AZ 85363","candidate location"
"FaID.1220",-111.721168488,33.6046529882,"16705 E AVE OF THE FOUNTAINS FOUNTAIN HILLS AZ 85268","candidate location"
"FaID.1221",-112.09825206,33.6465163928,"1827 W GROVERS AVE PHOENIX AZ 85023","candidate location"
"FaID.1222",-111.820932844,33.4111280227,"451 E 2ND AVE MESA AZ 85204","candidate location"
"FaID.1223",-112.245748,33.573896754,"8668 W MOUNTAIN VIEW RD PEORIA AZ 85345","candidate location"
"FaID.1224",-111.925143463,33.3214129193,"4930 W RAY RD CHANDLER AZ 85226","candidate location"
"FaID.1225",-112.433780019,33.6378000104,"17475 W BELL RD SURPRISE AZ 85388","candidate location"
"FaID.1226",-111.755088572,33.4222266323,"3529 E UNIVERSITY DR MESA AZ 85213","candidate location"
"FaID.1227",-112.375107531,33.6510752217,"14630 W PARKWOOD DR SURPRISE AZ 85374","candidate location"
"FaID.1228",-111.685528514,33.208431568,"26319 S POWER RD QUEEN CREEK AZ 85142","candidate location"
"FaID.1229",-111.899921992,33.4639965449,"1475 N GRANITE REEF RD SCOTTSDALE AZ 85257","candidate location"
"FaID.1230",-111.790073184,33.3493445919,"10 S GILBERT RD GILBERT AZ 85296","candidate location"
"FaID.1231",-112.18885304,33.5372551556,"6809 N 60TH AVE GLENDALE AZ 85301","candidate location"
"FaID.1232",-112.28935683,33.4751079322,"2517 N 107TH AVE AVONDALE AZ 85392","candidate location"
"FaID.1233",-112.108805251,33.5103961275,"5020 N 23RD AVE PHOENIX AZ 85015","candidate location"
"FaID.1234",-112.508144488,33.4969842661,"20873 W SUNRISE LN BUCKEYE AZ 85396","candidate location"
"FaID.1235",-111.895914674,33.3664916655,"6101 S RIVER DR TEMPE AZ 85283","candidate location"
"FaID.1236",-112.098300612,33.4850940193,"3102 N 18TH AVE PHOENIX AZ 85015","candidate location"
"FaID.1237",-111.973671591,33.4461997896,"5025 E WASHINGTON ST PHOENIX AZ 85034","candidate location"
"FaID.1238",-112.46784305,33.4599845618,"18926 W LATHAM ST BUCKEYE AZ 85326","candidate location"
"FaID.1239",-112.045782978,33.4762411859,"2602 N 17TH ST PHOENIX AZ 85006","candidate location"
"FaID.1240",-112.043486896,33.4083447813,"1731 E WOOD ST PHOENIX AZ 85040","candidate location"
"FaID.1241",-111.899289067,33.5107785298,"5097 N GRANITE REEF RD SCOTTSDALE AZ 85250","candidate location"
"FaID.1242",-111.877708477,33.6122796542,"9410 E THUNDERBIRD RD SCOTTSDALE AZ 85260","candidate location"
"FaID.1243",-112.097108783,33.5412614507,"1739 W MYRTLE AVE PHOENIX AZ 85021","candidate location"
"FaID.1244",-112.09303721,33.5140964064,"1550 W COLTER ST PHOENIX AZ 85015","candidate location"
"FaID.1245",-112.336166737,33.4521061094,"1481 N ELISEO C FELIX JR WAY AVONDALE AZ 85323","candidate location"
"FaID.1246",-111.661678543,33.4873787649,"7900 E EAGLE CREST DR MESA AZ 85207","candidate location"
"FaID.1247",-111.796117241,33.4318171511,"925 N HARRIS DR MESA AZ 85203","candidate location"
"FaID.1248",-111.811596035,33.4220896304,"901 E UNIVERSITY DR MESA AZ 85203","candidate location"
"FaID.1249",-112.562670162,33.4389403083,"23800 W HADLEY ST BUCKEYE AZ 85326","candidate location"
"FaID.1250",-111.9420248,33.4546940901,"1 E CONTINENTAL DR TEMPE AZ 85281","candidate location"
"FaID.1251",-112.236879705,33.6017263162,"12951 N 83RD AVE PEORIA AZ 85381","candidate location"
"FaID.1252",-111.754329715,33.3748002829,"1600 E LAKESIDE DR GILBERT AZ 85234","candidate location"
"FaID.1253",-112.334682609,33.4866884651,"3300 N SANTA FE TRL AVONDALE AZ 85392","candidate location"
"FaID.1254",-112.17628655,33.5084429014,"4833 N 54TH DR PHOENIX AZ 85031","candidate location"
"FaID.1255",-112.357259554,33.6878840996,"13800 W DEER VALLEY DR SUN CITY WEST AZ 85375","candidate location"
"FaID.1256",-111.841858882,33.3072839947,"250 N ARIZONA AVE CHANDLER AZ 85225","candidate location"
"FaID.1257",-111.831180133,33.583124862,"11420 E SHEA BLVD SCOTTSDALE AZ 85259","candidate location"
"FaID.1258",-111.828446297,33.4159617041,"33 N CENTENNIAL WAY MESA AZ 85201","candidate location"
"FaID.1259",-112.056035232,33.4914116014,"3805 N 12TH ST PHOENIX AZ 85014","candidate location"
"FaID.1260",-111.976539359,33.4804349829,"4900 E THOMAS RD PHOENIX AZ 85018","candidate location"
"FaID.1261",-112.280624805,33.57962023,"10233 W PEORIA AVE SUN CITY AZ 85351","candidate location"
"FaID.1262",-111.933064328,33.4156037482,"400 E APACHE BLVD TEMPE AZ 85281","candidate location"
"FaID.1263",-111.8820541,33.7122401071,"9201 E HAPPY VALLEY RD SCOTTSDALE AZ 85255","candidate location"
"FaID.1264",-112.209684987,33.5968162182,"7020 W CACTUS RD PEORIA AZ 85381","candidate location"
"FaID.1265",-111.755808912,33.4383305785,"3520 E BROWN RD MESA AZ 85213","candidate location"
"FaID.1266",-111.819634132,33.4139897674,"525 E MAIN ST MESA AZ 85203","candidate location"
"FaID.1267",-111.842171728,33.3895638527,"1363 S VINEYARD MESA AZ 85210","candidate location"
"FaID.1268",-111.980839353,33.6412478422,"4612 E BELL RD PHOENIX AZ 85032","candidate location"
"FaID.1269",-112.018609372,33.6585417648,"2929 E SIESTA LN PHOENIX AZ 85050","candidate location"
"FaID.1270",-112.041569127,33.51556509,"1835 E MISSOURI AVE PHOENIX AZ 85016","candidate location"
"FaID.1271",-111.691295126,33.3641139892,"4629 E GUADALUPE RD GILBERT AZ 85234","candidate location"
"FaID.1272",-112.038311973,33.5170350676,"2002 E MISSOURI AVE PHOENIX AZ 85016","candidate location"
"FaID.1273",-112.349241105,33.4408960009,"525 N CENTRAL AVE AVONDALE AZ 85323","candidate location"
"FaID.1274",-112.087818868,33.4261982581,"1120 W WATKINS ST PHOENIX AZ 85007","candidate location"
"FaID.1275",-112.19275192,33.5826120811,"6250 W PEORIA AVE GLENDALE AZ 85302","candidate location"
"FaID.1276",-112.083154004,33.5412815265,"7126 N 7TH AVE PHOENIX AZ 85021","candidate location"
"FaID.1277",-112.012882339,33.6040038724,"12835 N 32ND ST PHOENIX AZ 85032","candidate location"
"FaID.1278",-111.950628316,33.625626833,"6017 E GREENWAY RD SCOTTSDALE AZ 85254","candidate location"
"FaID.1279",-112.072894189,33.3884099727,"6401 S CENTRAL AVE PHOENIX AZ 85042","candidate location"
"FaID.1280",-111.915292798,33.7271715116,"7670 E JOMAX RD SCOTTSDALE AZ 85266","candidate location"
"FaID.1281",-112.058681521,33.3954652825,"950 E PECAN RD PHOENIX AZ 85040","candidate location"
"FaID.1282",-111.995663808,33.6829060662,"3819 E EMBER GLOW WAY PHOENIX AZ 85050","candidate location"
"FaID.1283",-112.525897197,33.7818672457,"32858 N CENTER ST WITTMANN AZ 85361","candidate location"
"FaID.1284",-112.427367226,33.350067673,"10701 S ESTRELLA PKWY GOODYEAR AZ 85338","candidate location"
"FaID.1285",-111.887816643,33.699030114,"8950 E PINNACLE PEAK RD SCOTTSDALE AZ 85255","candidate location"
"FaID.1286",-112.322260341,33.614509686,"14403 N PALM ST EL MIRAGE AZ 85335","candidate location"
"FaID.1287",-112.04583735,33.3886938697,"6401 S 16TH ST PHOENIX AZ 85042","candidate location"
"FaID.1288",-112.58771053,33.3719874744,"304 E ROOSEVELT AVE BUCKEYE AZ 85326","candidate location"
"FaID.1289",-111.989624504,33.779977024,"32424 N 43RD ST CAVE CREEK AZ 85331","candidate location"
"FaID.1290",-111.780209216,33.3940095592,"2357 E FLOSSMOOR CIR MESA AZ 85204","candidate location"
"FaID.1291",-111.929145077,33.5862038103,"7108 E MESCAL ST SCOTTSDALE AZ 85254","candidate location"
"FaID.1292",-112.152321731,33.6147488646,"14240 N 43RD AVE GLENDALE AZ 85306","candidate location"
"FaID.1293",-112.251007495,33.5779486458,"10214 N 89TH AVE PEORIA AZ 85345","candidate location"
"FaID.1294",-111.667927567,33.3810071391,"1840 S SOSSAMAN RD MESA AZ 85209","candidate location"
"FaID.1295",-112.048789225,33.5745650654,"1535 E MOUNTAIN VIEW RD PHOENIX AZ 85020","candidate location"
"FaID.1296",-112.185397849,33.6141456593,"14075 N 59TH AVE GLENDALE AZ 85306","candidate location"
"FaID.1297",-112.169479766,33.6549223848,"5110 W UNION HILLS DR GLENDALE AZ 85308","candidate location"
"FaID.1298",-112.073892161,33.3897145493,"6200 S CENTRAL AVE PHOENIX AZ 85041","candidate location"
"FaID.1299",-111.877550874,33.5756442058,"9450 E MOUNTAIN VIEW RD SCOTTSDALE AZ 85258","candidate location"
"FaID.1300",-112.133845955,33.5715696959,"9401 N 35TH AVE PHOENIX AZ 85051","candidate location"
"FaID.1301",-111.82855726,33.3811836471,"1840 S LEWIS MESA AZ 85210","candidate location"
"FaID.1302",-112.043174521,33.4872615482,"1801 E OSBORN RD PHOENIX AZ 85016","candidate location"
"FaID.1303",-111.704591952,33.4234294073,"5848 E UNIVERSITY DR MESA AZ 85205","candidate location"
"FaID.1304",-112.324984211,33.6149326793,"14414 N EL MIRAGE RD EL MIRAGE AZ 85335","candidate location"
"FaID.1305",-111.839921211,33.243012611,"4265 S ARIZONA AVE CHANDLER AZ 85248","candidate location"
"FaID.1306",-112.08294294,33.5255182437,"6060 N 7TH AVE PHOENIX AZ 85013","candidate location"
"FaID.1307",-112.242945502,33.6367484336,"8425 W BELL RD PEORIA AZ 85382","candidate location"
"FaID.1308",-112.180340329,33.5395766982,"7032 N 56TH AVE GLENDALE AZ 85301","candidate location"
"FaID.1309",-111.924323332,33.8250246709,"37401 N TOM DARLINGTON DR CAREFREE AZ 85377","candidate location"
"FaID.1310",-111.759401838,33.3781233491,"3335 E BASELINE RD GILBERT AZ 85234","candidate location"
"FaID.1311",-112.259746599,33.4520269988,"312 N 93RD AVE TOLLESON AZ 85353","candidate location"
"FaID.1312",-111.85003035,33.3210724843,"532 W RAY RD CHANDLER AZ 85225","candidate location"
"FaID.1313",-111.908084151,33.4214160374,"1835 E UNIVERSITY DR TEMPE AZ 85281","candidate location"
"FaID.1314",-112.358707695,33.5192527384,"5730 N LITCHFIELD RD LITCHFIELD PARK AZ 85340","candidate location"
"FaID.1315",-112.17546793,33.6246405634,"5341 W GREENWAY RD GLENDALE AZ 85306","candidate location"
"FaID.1316",-111.994071786,33.4063908544,"4001 E BROADWAY RD PHOENIX AZ 85040","candidate location"
"FaID.1317",-112.324517502,33.6160171009,"12221 W END ST EL MIRAGE AZ 85335","candidate location"
"FaID.1318",-111.692605039,33.4210981569,"319 N 64TH ST MESA AZ 85205","candidate location"
"FaID.1319",-111.93888602,33.422860775,"17 E 7TH ST TEMPE AZ 85281","candidate location"
"FaID.1320",-112.079887429,33.4043039679,"420 W TAMARISK AVE PHOENIX AZ 85041","candidate location"
"FaID.1321",-112.577557895,33.373507783,"902 E EASON AVE BUCKEYE AZ 85326","candidate location"
"FaID.1322",-112.086485763,33.4535829033,"1002 W POLK ST PHOENIX AZ 85007","candidate location"
"FaID.1323",-111.922859345,33.4940047362,"4000 N DRINKWATER BLVD SCOTTSDALE AZ 85251","candidate location"
"FaID.1324",-111.998810696,33.6537177787,"18380 N 40TH ST PHOENIX AZ 85032","candidate location"
"FaID.1325",-111.877153788,33.345702037,"2640 N DOBSON RD CHANDLER AZ 85224","candidate location"
"FaID.1326",-112.32174112,33.6151755046,"14414 N PRIMROSE ST EL MIRAGE AZ 85335","candidate location"
"FaID.1327",-112.445747346,33.4420104265,"418 S CITRUS RD GOODYEAR AZ 85338","candidate location"
"FaID.1328",-112.38099815,33.6855032647,"21739 N 151ST AVE SUN CITY WEST AZ 85375","candidate location"
"FaID.1329",-112.497839945,33.4563919455,"20555 W ROOSEVELT ST BUCKEYE AZ 85326","candidate location"
"FaID.1330",-111.882349222,33.3666716475,"2244 W KEATING AVE MESA AZ 85202","candidate location"
"FaID.1331",-111.920816058,33.494441875,"7447 E INDIAN SCHOOL RD SCOTTSDALE AZ 85251","candidate location"
"FaID.1332",-112.369361748,33.4919334268,"4095 N 144TH AVE GOODYEAR AZ 85395","candidate location"
"FaID.1333",-112.088868184,33.4401573803,"1144 W SHERMAN ST PHOENIX AZ 85007","candidate location"
"FaID.1334",-112.34090975,33.6376040876,"12975 W BELL RD SURPRISE AZ 85378","candidate location"
"FaID.1335",-112.290720867,33.6541882253,"18810 N 107TH AVE SUN CITY AZ 85373","candidate location"
"FaID.1336",-112.052330731,33.4767377616,"2604 N 14TH ST PHOENIX AZ 85006","candidate location"
"FaID.1337",-111.829355859,33.3822142158,"1810 S LEWIS MESA AZ 85210","candidate location"
"FaID.1338",-112.087138704,33.4376517224,"1101 W TONTO ST PHOENIX AZ 85007","candidate location"
"FaID.1339",-111.82577812,33.5755705577,"11775 E IRONWOOD DR SCOTTSDALE AZ 85259","candidate location"
"FaID.1340",-112.153351578,33.5469073116,"4334 W VISTA AVE GLENDALE AZ 85301","candidate location"
"FaID.1341",-112.121565967,33.8451430129,"2800 W ROSE CANYON CIR PHOENIX AZ 85086","candidate location"
"FaID.1342",-111.679069282,33.3689270489,"7145 E MONTEREY AVE MESA AZ 85209","candidate location"
"FaID.1343",-112.202398546,33.6949781585,"23121 N 67TH AVE GLENDALE AZ 85310","candidate location"
"FaID.1344",-111.98287633,33.7658053377,"30845 N CAVE CREEK RD CAVE CREEK AZ 85331","candidate location"
"FaID.1345",-112.330400684,33.6661831549,"12755 W BEARDSLEY RD SUN CITY WEST AZ 85375","candidate location"
"FaID.1346",-112.031286938,33.3854983925,"6802 S 24TH ST PHOENIX AZ 85042","candidate location"
"FaID.1347",-111.815180893,33.3507021758,"1150 W ELLIOT RD GILBERT AZ 85233","candidate location"
"FaID.1348",-112.105094243,33.773220352,"31910 N NORTH FOOTHILLS DR PHOENIX AZ 85085","candidate location"
"FaID.1349",-112.071123933,33.4752521419,"47 E ASHLAND AVE PHOENIX AZ 85004","candidate location"
"FaID.1350",-112.591942018,33.3875922868,"1300 N MILLER RD BUCKEYE AZ 85326","candidate location"
"FaID.1351",-112.080557669,33.5103266973,"502 W CAMELBACK RD PHOENIX AZ 85013","candidate location"
"FaID.1352",-111.933876213,33.4174225686,"1290 S NORMAL AVE TEMPE AZ 85281","candidate location"
"FaID.1353",-111.908420319,33.4828479481,"3019 N HAYDEN RD SCOTTSDALE AZ 85251","candidate location"
"FaID.1354",-111.881939783,33.8219326669,"9205 E CAVE CREEK RD CAREFREE AZ 85377","candidate location"
"FaID.1355",-111.754338192,33.444013693,"1550 N VAL VISTA DR MESA AZ 85213","candidate location"
"FaID.1356",-112.302590693,33.5943687003,"11234 W ALABAMA AVE YOUNGTOWN AZ 85363","candidate location"
"FaID.1357",-112.357725831,33.6657036325,"13658 W MEEKER BLVD SUN CITY WEST AZ 85375","candidate location"
"FaID.1358",-112.030633582,33.2960495911,"2420 E LIBERTY LN PHOENIX AZ 85048","candidate location"
"FaID.1359",-112.12997982,33.6872736977,"3302 W LOUISE DR PHOENIX AZ 85027","candidate location"
"FaID.1360",-111.902800869,33.4806379616,"8310 E THOMAS RD SCOTTSDALE AZ 85251","candidate location"
"FaID.1361",-111.831971242,33.4124114494,"15 W 1ST AVE MESA AZ 85210","candidate location"
"FaID.1362",-112.294882616,33.5651902516,"10935 W OLIVE AVE PEORIA AZ 85345","candidate location"
"FaID.1363",-112.031800196,33.4556985607,"2330 E FILLMORE ST PHOENIX AZ 85006","candidate location"
"FaID.1364",-111.905873772,33.5168882972,"8102 E JACKRABBIT RD SCOTTSDALE AZ 85250","candidate location"
"FaID.1365",-111.909810209,33.6296408052,"15821 N 79TH ST SCOTTSDALE AZ 85260","candidate location"
"FaID.1366",-111.81945187,33.3605974819,"579 N ACACIA DR GILBERT AZ 85233","candidate location"
"FaID.1367",-111.637429738,33.3714912458,"2430 S ELLSWORTH RD MESA AZ 85209","candidate location"
"FaID.1368",-112.187154712,33.4923135808,"3802 N 59TH AVE PHOENIX AZ 85033","candidate location"
"FaID.1369",-111.803860148,33.3155763128,"1859 S BUCHANAN ST GILBERT AZ 85233","candidate location"
"FaID.1370",-112.352310245,33.6352746683,"16617 N WEST POINT PKWY SURPRISE AZ 85374","candidate location"
"FaID.1371",-111.83915707,33.429869152,"805 N COUNTRY CLUB DR MESA AZ 85201","candidate location"
"FaID.1372",-112.264523696,33.5671587949,"9120 N 95TH AVE PEORIA AZ 85345","candidate location"
"FaID.1373",-112.02179265,33.6393771776,"2802 E JUNIPER AVE PHOENIX AZ 85032","candidate location"
"FaID.1374",-112.280330888,33.5955565159,"12225 N 103RD AVE SUN CITY AZ 85351","candidate location"
"FaID.1375",-111.917009994,33.4864023808,"3301 N MILLER RD SCOTTSDALE AZ 85251","candidate location"
"FaID.1376",-111.829923476,33.4169339269,"57 E 1ST ST MESA AZ 85201","candidate location"
"FaID.1377",-112.079942087,33.5169798259,"498 W MISSOURI AVE PHOENIX AZ 85013","candidate location"
